,8,189,191,194,195,196,197,198,200,201,204,207,216,223,225,227,231,287,294,296,298,299,301,308,315,344,434,482,500,503,504,509,511,512,520,522,524,529,531,534,536,540,547,549,550,555,557,558,562,567,572,573,574,664,666,676,688,690,703,709,712,1027,1028,1097,1245,23395,494,519,560,1030
663,0.2946969270706177,0.022652029991149902,0.0946858525276184,0.05182033777236938,0.01985889673233032,0.02568119764328004,0.027823269367218014,0.012825250625610352,0.015165507793426512,0.008092522621154785,0.09826534986495973,0.5102632641792297,0.008701920509338379,0.01873064041137696,0.04846125841140747,0.03488224744796753,0.0905422568321228,0.04605293273925781,0.0766482949256897,0.024184465408325195,0.13292187452316284,0.007985115051269531,0.00935065746307373,0.03695058822631836,0.03923565149307251,0.022231757640838627,0.015255868434906006,0.05324405431747437,0.014376997947692871,0.010130822658538818,0.037923336029052734,0.3833138942718506,0.013999581336975098,0.024379074573516846,0.08394688367843628,0.02589917182922364,0.0395316481590271,0.032770752906799316,0.049505770206451416,0.014686286449432371,1.0881472229957578,0.010464608669281006,0.02422189712524414,0.03056514263153076,0.10090601444244383,0.00971829891204834,0.00964975357055664,0.11481595039367674,0.024103224277496338,0.009434700012207031,0.023956775665283203,0.10376954078674316,0.04453772306442261,0.2875291705131531,0.735814094543457,0.015417098999023438,0.1742619276046753,0.21816319227218628,0.08965563774108888,0.0138777494430542,0.5560554027557373,0.0412351131439209,0.011656641960144043,0.00898122787475586,0.00963890552520752,0.04295458793640137,28.57114750146866,12.78734415769577,,32.73422390222549
535,0.008555710315704346,0.008925020694732666,0.008491277694702148,0.008729696273803711,0.008688867092132568,0.008675634860992432,0.009054243564605713,0.008789122104644775,0.01546865701675415,0.008883833885192871,0.015714287757873542,0.008639514446258545,0.008503615856170654,0.008525371551513672,0.008706390857696533,0.009677112102508543,0.014962077140808104,0.009614944458007812,0.008809089660644531,0.008945763111114502,0.008416533470153809,0.008611142635345459,0.013458490371704102,0.008554577827453613,0.05015296936035157,0.03118305206298828,0.009068965911865234,0.009079933166503906,0.008544027805328371,0.009298205375671387,0.008795380592346191,0.11424846649169924,0.020320844650268555,0.008527100086212158,0.012075841426849363,0.00953441858291626,0.04605236053466797,0.008886396884918213,0.008485794067382812,0.021886157989501952,0.08046765327453613,0.010094761848449707,0.008935332298278809,0.011288821697235107,0.008628427982330322,0.050382137298583984,0.029122543334960938,0.008823156356811523,0.009655237197875977,0.04845190048217773,0.009359896183013916,0.008730530738830566,0.008518397808074951,0.00876319408416748,0.008849143981933594,0.008896112442016602,0.1403435230255127,0.009323716163635254,0.09859132766723633,0.009184658527374271,0.00850224494934082,0.008605241775512695,0.009130895137786863,0.009059429168701172,0.01606452465057373,0.008756637573242188,0.009160459041595459,0.009091198444366457,0.008604168891906738,0.008435487747192383
523,0.028095781803131104,0.01264643669128418,0.010925769805908205,0.014057397842407228,0.009541630744934082,0.011785447597503662,0.011986136436462402,0.011426210403442385,0.015158355236053469,0.009109795093536377,0.014692425727844238,0.011926114559173584,0.009721696376800535,0.012462854385375977,0.010976493358612059,0.010504841804504395,0.0144311785697937,0.013531863689422607,0.011459946632385254,0.010984122753143307,0.01123100519180298,0.009167373180389404,0.010464131832122804,0.01096111536026001,0.041879558563232416,0.0297544002532959,0.011083483695983887,0.012206673622131348,0.012244045734405521,0.011537790298461914,0.010716915130615234,0.2017841339111328,,0.012178361415863035,0.01249629259109497,0.011277079582214355,0.04013986587524414,0.011264026165008543,0.012077093124389648,,,0.011600852012634277,0.013030767440795898,0.010551273822784424,0.014771342277526855,0.0484847068786621,0.014858484268188475,0.011306941509246826,0.013588666915893556,0.015318810939788818,0.011110961437225342,0.012962162494659424,0.010354697704315186,0.010344624519348145,0.011957347393035887,0.013435006141662598,,0.01710379123687744,0.09443473815917967,0.012340545654296877,0.019323468208312992,0.0098075270652771,0.011849641799926758,0.01037973165512085,0.016912519931793213,0.012261271476745605,0.029484272003173825,0.018866002559661862,0.051108717918396,0.02850329875946045
678,0.3521341800689697,0.021277189254760742,0.09339470863342283,0.05001897811889648,0.021972942352294925,0.025551319122314453,0.024830770492553708,0.01319127082824707,0.014093351364135745,0.00987708568572998,0.10757169723510744,0.4931307792663574,0.009406805038452148,0.016285514831542967,0.029549264907836912,0.03485770225524902,0.08677096366882324,0.04863715171813965,0.07530837059020996,0.021715736389160155,0.12707271575927734,0.009763479232788086,0.0081207275390625,0.04023895263671875,0.04146671295166016,0.0196530818939209,0.011002480983734127,0.10862164497375487,0.013850259780883787,0.011347174644470215,0.03810176849365235,0.3906034469604492,0.014479017257690432,0.02055501937866211,0.08055615425109862,0.027685594558715814,0.04440202713012696,0.16124629974365234,0.0590095043182373,0.01402254104614258,0.7895906925201417,0.020937824249267583,0.023436450958251958,0.03547725677490233,0.10046520233154296,0.04113492965698242,0.0193479061126709,0.11583871841430665,0.022299671173095705,0.012179672718048096,0.022341632843017576,0.05495319366455078,0.04502935409545898,0.2925558090209961,0.7287216186523438,0.014777421951293944,0.200289249420166,0.2856551647186279,0.0887681007385254,0.013065719604492187,0.5560266017913819,0.033334779739379886,0.012973487377166748,0.00966721773147583,0.010672390460968021,0.04320569038391114,25.33072739839554,1.5584377765655515,,26.3126717209816
528,0.17341036796569825,0.0210935115814209,0.09379472732543946,0.04812889099121093,0.009413182735443115,0.0253936767578125,0.024752283096313474,0.01449127197265625,0.013929796218872073,0.008897125720977783,0.08677468299865722,0.6116330146789549,0.00910031795501709,0.01679568290710449,0.027955579757690432,0.03669323921203613,0.08955788612365723,0.0431309700012207,0.07222046852111817,0.024289035797119145,0.1235483169555664,0.009595751762390137,0.008605766296386718,0.03774380683898927,0.03612794876098633,0.022153663635253902,0.009877026081085205,0.04523477554321289,0.014243268966674803,0.010609984397888184,0.04283652305603028,0.2667341232299805,0.013418769836425782,0.020934915542602538,0.08453578948974609,0.02869110107421875,0.03193197250366212,0.03769001960754395,0.03658032417297363,0.013969564437866207,0.8142234325408935,0.01177692413330078,0.020497608184814442,0.025046348571777344,0.10281281471252443,0.010149300098419193,0.010369181632995605,0.1136544704437256,0.02224645614624024,0.00976186990737915,0.02415752410888672,0.03279914855957032,0.043261384963989256,0.3113110065460205,0.8843969821929931,0.015049028396606443,0.14450674057006835,0.04209761619567872,0.08939929008483886,0.013179159164428713,0.41398019790649415,0.010530948638916016,0.010816097259521484,0.008688926696777344,0.010099530220031738,0.044428062438964834,39.125214457511895,8.786047458648683,,23.47446858882904
544,0.2464588642120361,0.020976877212524416,0.0925954818725586,0.05497584342956543,0.019563007354736327,0.02829275131225585,0.025104665756225587,0.01395115852355957,0.013285207748413084,0.0097619891166687,0.10073127746582032,0.4947148799896241,0.008891820907592773,0.016283178329467775,0.027736663818359368,0.037088823318481436,0.08665003776550294,0.04482522010803223,0.07335042953491211,0.024944400787353514,0.12481145858764647,0.009707272052764893,0.010057640075683594,0.03723187446594239,0.03947668075561523,0.01963033676147461,0.010059535503387451,0.07742099761962891,0.013719749450683594,0.010195016860961914,0.040665626525878906,0.2666497230529785,0.01363525390625,0.02069907188415528,0.087860107421875,0.02646083831787109,0.039429712295532215,0.044213581085205074,0.05002961158752441,0.01389899253845215,0.8419734954833985,0.011213421821594238,0.0219721794128418,0.03132810592651366,0.10380644798278807,0.010013163089752196,0.00996166467666626,0.11642560958862305,0.02418441772460937,0.008926808834075928,0.0228520393371582,0.12722058296203614,0.04446392059326172,0.2907285213470459,0.8847704887390136,0.0156221866607666,0.16901798248291014,0.2271652698516846,0.08560271263122557,0.01277003288269043,0.7025248527526856,0.04437055587768555,0.011883556842803957,0.009649276733398438,0.011081159114837643,0.04548592567443848,30.943654537200928,13.24443119764328,,38.386742234230034
526,0.04607486724853516,0.013647794723510742,0.01086735725402832,0.013433098793029785,0.01455897092819214,0.011932849884033205,0.015359222888946531,0.011936783790588379,0.01712900400161743,0.010426044464111328,0.015314340591430662,0.011851727962493895,0.010225355625152588,0.013434529304504395,0.011219203472137451,0.011155962944030762,0.015692532062530518,0.013842105865478516,0.011542558670043944,0.01138007640838623,0.01625281572341919,0.009854793548583984,0.010258734226226808,0.0101127028465271,0.050919580459594715,0.032097625732421885,0.011136770248413086,0.011021733283996582,0.012402474880218506,0.011864662170410156,0.012606322765350342,0.6919484138488771,0.021343851089477537,0.012699246406555176,0.013547956943511965,0.011716067790985107,0.049724531173706066,0.012660622596740723,0.011477887630462643,0.021839284896850587,0.5508481025695801,0.012067556381225586,0.013042926788330078,0.011653780937194824,0.013087451457977295,0.054504013061523436,0.02985215187072754,0.012229740619659424,0.0116766095161438,0.04957032203674317,0.012022137641906738,0.013257741928100586,0.010037004947662357,0.013365387916564941,0.012873470783233644,0.013535022735595705,0.1927165985107422,0.020796597003936768,0.09726247787475586,0.012115180492401123,0.03069067001342773,0.015752732753753662,0.013177871704101562,0.01030796766281128,0.01867836713790894,0.013090431690216064,0.04991006851196289,0.0305711030960083,0.08856236934661865,0.05135369300842285
492,0.0492405891418457,0.013054370880126951,0.01062077283859253,0.016136705875396732,0.015215814113616943,0.012554585933685304,0.012689173221588137,0.011619865894317629,0.01654982566833496,0.009146809577941895,0.015160322189331056,0.012135684490203856,0.010065913200378418,0.013712227344512941,0.01205819845199585,0.011820554733276369,0.014395058155059813,0.01356661319732666,0.01190948486328125,0.011185109615325928,0.014075458049774168,0.009637951850891113,0.01101219654083252,0.010861635208129885,0.05245051383972168,0.032599020004272464,0.010746359825134277,0.010545015335083008,0.01229161024093628,0.011671125888824465,0.011815190315246582,0.5651353359222412,0.020693111419677737,0.012207448482513428,0.013170897960662842,0.011499226093292236,0.05780744552612305,0.011899232864379885,0.011524200439453123,0.021923971176147455,0.9723247528076172,0.01269465684890747,0.012296140193939207,0.011178672313690186,0.012975454330444336,0.05367302894592285,0.02972455024719238,0.010398507118225098,0.011942446231842041,0.04984745979309082,0.011906862258911131,0.01261693239212036,0.009780824184417723,0.0121576189994812,0.012611746788024902,0.013316512107849121,0.1990500450134277,0.019424617290496826,0.10172929763793946,0.01293015480041504,0.031993210315704346,0.015593647956848145,0.01115405559539795,0.012194216251373293,0.015796005725860596,0.011234521865844728,0.04974865913391113,0.03403043746948242,0.09504127502441406,0.04993027448654175
551,0.03445941209793092,0.013813436031341551,0.012038230895996094,0.01568448543548584,0.011062204837799072,0.013920068740844728,0.014223098754882812,0.012652933597564696,0.019242286682128903,0.01000291109085083,0.01855051517486573,0.0139809250831604,0.0113334059715271,0.015446603298187256,0.013482451438903809,0.012037515640258787,0.017180204391479492,0.016766130924224854,0.012824058532714844,0.012440264225006105,0.014432966709136963,0.010761916637420654,0.013630449771881105,0.012505054473876951,0.054429388046264654,0.0379784107208252,0.01314377784729004,0.012138605117797852,0.013375818729400637,0.012293159961700441,0.012431859970092772,0.4379086971282959,0.02530488967895508,0.014205753803253176,0.013796091079711914,0.013575851917266846,0.05001187324523927,0.012175381183624271,0.013054490089416504,0.02586894035339356,1.1685291290283204,0.012307286262512207,0.014671146869659426,0.011733055114746094,0.013770699501037598,0.0563410758972168,0.034410953521728516,0.012281596660614014,0.012498557567596436,0.05110421180725098,0.0128098726272583,0.014691114425659181,0.011265099048614502,0.013753116130828856,0.013758838176727295,0.01580148935317993,0.15639686584472656,0.019281446933746338,0.10293941497802736,0.01294875144958496,0.0214347243309021,0.011498093605041504,0.012342512607574465,0.010634541511535645,0.01933789253234864,0.014324665069580078,0.0306626558303833,0.021590530872344967,0.05476808547973633,0.031418561935424805
