,1008,1036,1038,1041,1044,1046,1049,1050,1063,1065,1067,1071,11,1115,1121,12,1217,1219,1220,14,1446,1459,1460,1462,1464,1466,1467,1468,1475,1479,1481,1485,1487,1488,1489,1490,1491,1493,1494,1496,1497,1499,15,1500,1501,1504,1506,1508,1510,1511,1515,1520,1524,1525,1527,1528,1529,1530,1531,1538,1547,155,1560,1569,1570,16,180,23,25,26,28,3,30,300,312,32,329,333,335,337,35,36,37,377,40474,40478,40496,40497,40498,40509,40646,40647,40648,40649,40650,40669,40677,40680,40682,40686,40687,40693,40704,40706,40708,40712,40715,41,4134,42,43,4340,44,458,464,481,50,54,56,60,679,721,788,852,853,939,941,947,949,953,962,999,1442,1447,1498,1523,1526,1534,21,39,40475,40702,463,694,851,1043,1449,1476,1507,375,40,40663,733,1040,1053,1054,1068,1451,1567,40499,1443,1471,40705,4154
685,0.4230587121212121,0.4464962121212121,0.3927556818181818,0.21638257575757566,0.4159564393939394,0.41571969696969696,0.4382102272727273,0.1543560606060606,0.34611742424242425,0.3690814393939394,0.20004734848484848,0.3693181818181818,0.33830492424242425,0.022727272727272728,0.015151515151515154,0.14701704545454547,0.20004734848484848,0.43087121212121215,0.4386837121212121,0.3155776515151515,0.4005681818181818,0.4306344696969697,0.2161458333333333,0.4228219696969697,0.1387310606060606,0.15388257575757575,0.17732007575757575,0.12357954545454546,0.38565340909090906,0.10014204545454546,0.12381628787878787,0.3690814393939394,0.4232954545454545,0.12381628787878787,0.3612689393939394,0.0,0.11576704545454546,0.0,0.11576704545454546,0.0,0.3690814393939394,0.5388257575757576,0.34611742424242425,0.40080492424242425,0.4306344696969697,0.3690814393939394,0.5466382575757576,0.36174242424242425,0.13139204545454547,0.22301136363636365,0.4154829545454545,0.0,0.20004734848484848,0.3927556818181818,0.05350378787878788,0.12381628787878787,0.2845643939393939,0.3768939393939394,0.15459280303030304,0.40080492424242425,0.3690814393939394,0.15388257575757575,0.045928030303030304,0.0,0.29332386363636365,0.18536931818181807,0.3233901515151515,0.4161931818181818,0.4003314393939394,0.2623106060606061,0.007575757575757577,0.2159090909090909,0.4692234848484849,0.2324810606060606,0.3927556818181818,0.023200757575757576,0.4150094696969697,0.3690814393939394,0.3690814393939394,0.3927556818181818,0.2324810606060606,0.40009469696969696,0.28551136363636365,0.1846590909090909,0.3690814393939394,0.4462594696969697,0.20004734848484848,0.3849431818181818,0.3536931818181818,0.046875,0.4389204545454545,0.10014204545454546,0.10014204545454546,0.4159564393939394,0.10014204545454546,0.023200757575757576,0.4543087121212121,0.21661931818181807,0.4699337121212122,0.33096590909090906,0.0,0.16950757575757575,0.13139204545454547,0.3615056818181818,0.3690814393939394,0.13920454545454547,0.5007102272727273,0.2161458333333333,0.2324810606060606,0.3690814393939394,0.17755681818181818,0.5,0.4311079545454545,0.015151515151515154,0.12334280303030305,0.32267992424242425,0.3927556818181818,0.16974431818181818,0.40080492424242425,0.20004734848484848,0.022727272727272728,0.0,0.16287878787878787,0.3690814393939394,0.2324810606060606,0.21519886363636365,0.3925189393939394,0.3847064393939394,0.4389204545454545,0.1152935606060606,0.1621685606060606,0.4159564393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.9400782361308676,,0.9201635846372688,0.9263869132290186,0.939900426742532,0.939900426742532,0.95323613086771,0.95323613086771,0.9598150782361308,0.95323613086771,0.7720483641536273,,0.953058321479374,0.9066500711237554,0.9464793741109532,0.8863798008534851,0.939900426742532,0.9534139402560456,0.8664651493598862,0.9598150782361308,0.9132290184921764,0.9464793741109532,0.9333214793741108,0.966394025604552,0.9534139402560456,0.95323613086771,0.8997155049786629,0.8461948790896159,0.9064722617354196,0.9400782361308676,0.9263869132290184,0.9733285917496444,0.939900426742532,0.9397226173541964,0.95323613086771,0.27293741109530584,0.9731507823613088,0.9735064011379799,0.9667496443812232,0.9596372688477952,0.9400782361308676,0.9530583214793742,,0.919452347083926,0.9265647226173539,0.9400782361308676,0.7999644381223328,0.9333214793741108,0.8998933143669986,0.7795163584637269,0.9466571834992888,0.9866642958748222,0.7860953058321479,0.95323613086771,0.9066500711237552,0.95323613086771,0.9199857752489332,0.9464793741109532,,0.9596372688477952,0.9466571834992888,0.95323613086771,0.9329658605974396,0.9733285917496444,0.9061166429587484,0.9061166429587484,0.95323613086771,0.9665718349928876,0.9532361308677098,0.9466571834992888,0.9464793741109532,0.939900426742532,0.9466571834992888,0.9463015647226174,0.9199857752489332,0.9733285917496444,0.9599928876244668,0.9466571834992888,0.9400782361308676,0.9004267425320057,0.9464793741109532,0.9399004267425319,0.6061522048364154,0.9062944523470842,0.9400782361308676,0.939900426742532,0.953058321479374,0.8593527738264581,0.9534139402560456,0.8730440967283073,0.8461948790896159,0.9667496443812232,0.9667496443812232,0.9064722617354196,0.5200924608819345,0.9665718349928876,0.9464793741109532,0.9466571834992888,0.9331436699857752,0.95323613086771,0.9665718349928876,0.953058321479374,0.9665718349928876,0.9534139402560456,0.9733285917496444,0.9331436699857752,0.95323613086771,0.9599928876244668,0.8461948790896159,0.9466571834992888,0.9463015647226174,0.9400782361308676,0.9466571834992888,0.9598150782361308,0.9468349928876244,0.9534139402560456,0.9532361308677098,0.9599928876244666,0.9596372688477952,0.9466571834992888,0.9399004267425319,0.8321479374110953,0.8063655761024182,0.912873399715505,0.9397226173541964,0.3332147937411095,0.9665718349928876,0.9265647226173539,0.9333214793741108,0.9333214793741108,0.9397226173541964,0.9263869132290184,0.8529516358463727,0.8662873399715505,0.9061166429587484,0.9262091038406828,0.9599928876244666,0.8723328591749644,0.9532361308677098,0.966394025604552,0.8929587482219061,0.9064722617354196,0.9331436699857752,0.9535917496443812,0.09388335704125178,,,,,,,,,,,,,,,,,,,
1413,0.9400782361308676,,0.9201635846372688,0.9263869132290186,0.939900426742532,0.939900426742532,0.95323613086771,0.95323613086771,0.9598150782361308,0.95323613086771,0.7720483641536273,,0.953058321479374,0.9066500711237554,0.9464793741109532,0.8863798008534851,0.939900426742532,0.9534139402560456,0.8664651493598862,0.9598150782361308,0.9132290184921764,0.9464793741109532,0.9333214793741108,0.966394025604552,0.9534139402560456,0.95323613086771,0.8997155049786629,0.8461948790896159,0.9064722617354196,0.9400782361308676,0.9263869132290184,0.9733285917496444,0.939900426742532,0.9397226173541964,0.95323613086771,0.27293741109530584,0.9731507823613088,0.9735064011379799,0.9667496443812232,0.9596372688477952,0.9400782361308676,0.9530583214793742,,0.919452347083926,0.9265647226173539,0.9400782361308676,0.7999644381223328,0.9333214793741108,0.8998933143669986,0.7795163584637269,0.9466571834992888,0.9866642958748222,0.7860953058321479,0.95323613086771,0.9066500711237552,0.95323613086771,0.9199857752489332,0.9464793741109532,,0.9596372688477952,0.9466571834992888,0.95323613086771,0.9329658605974396,0.9733285917496444,0.9061166429587484,0.9061166429587484,0.95323613086771,0.9665718349928876,0.9532361308677098,0.9466571834992888,0.9464793741109532,0.939900426742532,0.9466571834992888,0.9463015647226174,0.9199857752489332,0.9733285917496444,0.9599928876244668,0.9466571834992888,0.9400782361308676,0.9004267425320057,0.9464793741109532,0.9399004267425319,0.6061522048364154,0.9062944523470842,0.9400782361308676,0.939900426742532,0.953058321479374,0.8593527738264581,0.9534139402560456,0.8730440967283073,0.8461948790896159,0.9667496443812232,0.9667496443812232,0.9064722617354196,0.5200924608819345,0.9665718349928876,0.9464793741109532,0.9466571834992888,0.9331436699857752,0.95323613086771,0.9665718349928876,0.953058321479374,0.9665718349928876,0.9534139402560456,0.9733285917496444,0.9331436699857752,0.95323613086771,0.9599928876244668,0.8461948790896159,0.9466571834992888,0.9463015647226174,0.9400782361308676,0.9466571834992888,0.9598150782361308,0.9468349928876244,0.9534139402560456,0.9532361308677098,0.9599928876244666,0.9596372688477952,0.9466571834992888,0.9399004267425319,0.8321479374110953,0.8063655761024182,0.912873399715505,0.9397226173541964,0.3332147937411095,0.9665718349928876,0.9265647226173539,0.9333214793741108,0.9333214793741108,0.9397226173541964,0.9263869132290184,0.8529516358463727,0.8662873399715505,0.9061166429587484,0.9262091038406828,0.9599928876244666,0.8723328591749644,0.9532361308677098,0.966394025604552,0.8929587482219061,0.9064722617354196,0.9331436699857752,0.9535917496443812,0.09388335704125178,,,,,,,,,,,,,,,,,,,
41511,0.9400782361308676,,0.939900426742532,0.9263869132290186,0.9331436699857752,0.939900426742532,0.95323613086771,0.9399004267425319,0.9598150782361308,0.9464793741109532,0.7859174964438123,,0.9399004267425319,0.9066500711237554,0.9464793741109532,0.8863798008534851,0.9002489331436702,0.9466571834992888,0.8664651493598862,0.9598150782361308,0.9132290184921764,0.9464793741109532,0.9333214793741108,0.966394025604552,0.95323613086771,0.95323613086771,0.7734708392603129,0.8461948790896159,0.9132290184921764,0.9468349928876244,0.9263869132290184,0.9733285917496444,0.939900426742532,0.9464793741109532,0.9598150782361308,0.27293741109530584,0.9731507823613088,0.9735064011379799,0.9667496443812232,0.9596372688477952,0.9400782361308676,0.9530583214793742,,0.919452347083926,0.9198079658605972,0.9400782361308676,0.8726884779516361,0.9466571834992888,0.8931365576102418,0.7661806543385491,0.9466571834992888,0.9866642958748222,0.7601351351351351,0.95323613086771,0.9066500711237552,0.95323613086771,0.9199857752489332,0.953058321479374,,0.9596372688477952,0.9466571834992888,0.95323613086771,0.9397226173541964,0.9733285917496444,0.9061166429587484,0.9061166429587484,0.95323613086771,0.9665718349928876,0.9532361308677098,0.9466571834992888,0.9464793741109532,0.9466571834992888,0.9466571834992888,0.9463015647226174,0.94701280227596,0.9733285917496444,0.9599928876244668,0.9466571834992888,0.9400782361308676,0.9267425320056899,0.9464793741109532,0.9331436699857752,0.6061522048364154,0.9130512091038409,0.9400782361308676,0.939900426742532,0.953058321479374,0.8794452347083926,0.9534139402560456,0.8730440967283073,0.8461948790896159,0.9667496443812232,0.9667496443812232,0.9128733997155052,0.5200924608819345,0.9665718349928876,0.9464793741109532,0.9400782361308676,0.9331436699857752,0.9598150782361308,0.9665718349928876,0.953058321479374,0.9733285917496444,0.9534139402560456,0.9733285917496444,0.9331436699857752,0.95323613086771,0.9599928876244668,0.8597083926031295,0.9466571834992888,0.9395448079658606,0.9400782361308676,0.9466571834992888,0.9598150782361308,0.9468349928876244,0.9598150782361308,0.9532361308677098,0.9599928876244666,0.9596372688477952,0.9466571834992888,0.9399004267425319,0.8321479374110953,0.7793385490753912,0.95323613086771,0.9397226173541964,0.3332147937411095,0.9799075391180656,0.9265647226173539,0.9333214793741108,0.9333214793741108,0.9397226173541964,0.9263869132290184,0.8529516358463727,0.8730440967283073,0.8927809388335703,0.9262091038406828,0.9599928876244666,0.8657539118065434,0.9532361308677098,0.966394025604552,0.8995376955903271,0.9064722617354196,0.9331436699857752,0.9535917496443812,0.09388335704125178,,,,,,,,,,,,,,,,,,,
41568,0.9400782361308676,,0.939900426742532,0.9263869132290186,0.9331436699857752,0.939900426742532,0.95323613086771,0.9399004267425319,0.9598150782361308,0.9464793741109532,0.7859174964438123,,0.9399004267425319,0.9066500711237554,0.9464793741109532,0.8863798008534851,0.9002489331436702,0.9466571834992888,0.8664651493598862,0.9598150782361308,0.9132290184921764,0.9464793741109532,0.9333214793741108,0.966394025604552,0.95323613086771,0.95323613086771,0.7734708392603129,0.8461948790896159,0.9132290184921764,0.9468349928876244,0.9263869132290184,0.9733285917496444,0.939900426742532,0.9464793741109532,0.9598150782361308,0.27293741109530584,0.9731507823613088,0.9735064011379799,0.9667496443812232,0.9596372688477952,0.9400782361308676,0.9530583214793742,,0.919452347083926,0.9198079658605972,0.9400782361308676,0.8726884779516361,0.9466571834992888,0.8931365576102418,0.7661806543385491,0.9466571834992888,0.9866642958748222,0.7601351351351351,0.95323613086771,0.9066500711237552,0.95323613086771,0.9199857752489332,0.953058321479374,,0.9596372688477952,0.9466571834992888,0.95323613086771,0.9397226173541964,0.9733285917496444,0.9061166429587484,0.9061166429587484,0.95323613086771,0.9665718349928876,0.9532361308677098,0.9466571834992888,0.9464793741109532,0.9466571834992888,0.9466571834992888,0.9463015647226174,0.94701280227596,0.9733285917496444,0.9599928876244668,0.9466571834992888,0.9400782361308676,0.9267425320056899,0.9464793741109532,0.9331436699857752,0.6061522048364154,0.9130512091038409,0.9400782361308676,0.939900426742532,0.953058321479374,0.8794452347083926,0.9534139402560456,0.8730440967283073,0.8461948790896159,0.9667496443812232,0.9667496443812232,0.9128733997155052,0.5200924608819345,0.9665718349928876,0.9464793741109532,0.9400782361308676,0.9331436699857752,0.9598150782361308,0.9665718349928876,0.953058321479374,0.9733285917496444,0.9534139402560456,0.9733285917496444,0.9331436699857752,0.95323613086771,0.9599928876244668,0.8597083926031295,0.9466571834992888,0.9395448079658606,0.9400782361308676,0.9466571834992888,0.9598150782361308,0.9468349928876244,0.9598150782361308,0.9532361308677098,0.9599928876244666,0.9596372688477952,0.9466571834992888,0.9399004267425319,0.8321479374110953,0.7793385490753912,0.95323613086771,0.9397226173541964,0.3332147937411095,0.9799075391180656,0.9265647226173539,0.9333214793741108,0.9333214793741108,0.9397226173541964,0.9263869132290184,0.8529516358463727,0.8730440967283073,0.8927809388335703,0.9262091038406828,0.9599928876244666,0.8657539118065434,0.9532361308677098,0.966394025604552,0.8995376955903271,0.9064722617354196,0.9331436699857752,0.9535917496443812,0.09388335704125178,,,,,,,,,,,,,,,,,,,
41583,0.9400782361308676,,0.939900426742532,0.9263869132290186,0.9331436699857752,0.939900426742532,0.95323613086771,0.9399004267425319,0.9598150782361308,0.9464793741109532,0.7859174964438123,,0.9399004267425319,0.9066500711237554,0.9464793741109532,0.8863798008534851,0.9002489331436702,0.9466571834992888,0.8664651493598862,0.9598150782361308,0.9132290184921764,0.9464793741109532,0.9333214793741108,0.966394025604552,0.95323613086771,0.95323613086771,0.7734708392603129,0.8461948790896159,0.9132290184921764,0.9468349928876244,0.9263869132290184,0.9733285917496444,0.939900426742532,0.9464793741109532,0.9598150782361308,0.27293741109530584,0.9731507823613088,0.9735064011379799,0.9667496443812232,0.9596372688477952,0.9400782361308676,0.9530583214793742,,0.919452347083926,0.9198079658605972,0.9400782361308676,0.8726884779516361,0.9466571834992888,0.8931365576102418,0.7661806543385491,0.9466571834992888,0.9866642958748222,0.7601351351351351,0.95323613086771,0.9066500711237552,0.95323613086771,0.9199857752489332,0.953058321479374,,0.9596372688477952,0.9466571834992888,0.95323613086771,0.9397226173541964,0.9733285917496444,0.9061166429587484,0.9061166429587484,0.95323613086771,0.9665718349928876,0.9532361308677098,0.9466571834992888,0.9464793741109532,0.9466571834992888,0.9466571834992888,0.9463015647226174,0.94701280227596,0.9733285917496444,0.9599928876244668,0.9466571834992888,0.9400782361308676,0.9267425320056899,0.9464793741109532,0.9331436699857752,0.6061522048364154,0.9130512091038409,0.9400782361308676,0.939900426742532,0.953058321479374,0.8794452347083926,0.9534139402560456,0.8730440967283073,0.8461948790896159,0.9667496443812232,0.9667496443812232,0.9128733997155052,0.5200924608819345,0.9665718349928876,0.9464793741109532,0.9400782361308676,0.9331436699857752,0.9598150782361308,0.9665718349928876,0.953058321479374,0.9733285917496444,0.9534139402560456,0.9733285917496444,0.9331436699857752,0.95323613086771,0.9599928876244668,0.8597083926031295,0.9466571834992888,0.9395448079658606,0.9400782361308676,0.9466571834992888,0.9598150782361308,0.9468349928876244,0.9598150782361308,0.9532361308677098,0.9599928876244666,0.9596372688477952,0.9466571834992888,0.9399004267425319,0.8321479374110953,0.7793385490753912,0.95323613086771,0.9397226173541964,0.3332147937411095,0.9799075391180656,0.9265647226173539,0.9333214793741108,0.9333214793741108,0.9397226173541964,0.9263869132290184,0.8529516358463727,0.8730440967283073,0.8927809388335703,0.9262091038406828,0.9599928876244666,0.8657539118065434,0.9532361308677098,0.966394025604552,0.8995376955903271,0.9064722617354196,0.9331436699857752,0.9535917496443812,0.09388335704125178,,,,,,,,,,,,,,,,,,,
41950,0.9400782361308676,,0.9201635846372688,0.9263869132290186,0.939900426742532,0.939900426742532,0.95323613086771,0.95323613086771,0.9598150782361308,0.95323613086771,0.7720483641536273,,0.953058321479374,0.9066500711237554,0.9464793741109532,0.8863798008534851,0.939900426742532,0.9534139402560456,0.8664651493598862,0.9598150782361308,0.9132290184921764,0.9464793741109532,0.9333214793741108,0.966394025604552,0.9534139402560456,0.95323613086771,0.8997155049786629,0.8461948790896159,0.9064722617354196,0.9400782361308676,0.9263869132290184,0.9733285917496444,0.939900426742532,0.9397226173541964,0.95323613086771,0.27293741109530584,0.9731507823613088,0.9735064011379799,0.9667496443812232,0.9596372688477952,0.9400782361308676,0.9530583214793742,,0.919452347083926,0.9265647226173539,0.9400782361308676,0.7999644381223328,0.9333214793741108,0.8998933143669986,0.7795163584637269,0.9466571834992888,0.9866642958748222,0.7860953058321479,0.95323613086771,0.9066500711237552,0.95323613086771,0.9199857752489332,0.9464793741109532,,0.9596372688477952,0.9466571834992888,0.95323613086771,0.9329658605974396,0.9733285917496444,0.9061166429587484,0.9061166429587484,0.95323613086771,0.9665718349928876,0.9532361308677098,0.9466571834992888,0.9464793741109532,0.939900426742532,0.9466571834992888,0.9463015647226174,0.9199857752489332,0.9733285917496444,0.9599928876244668,0.9466571834992888,0.9400782361308676,0.9004267425320057,0.9464793741109532,0.9399004267425319,0.6061522048364154,0.9062944523470842,0.9400782361308676,0.939900426742532,0.953058321479374,0.8593527738264581,0.9534139402560456,0.8730440967283073,0.8461948790896159,0.9667496443812232,0.9667496443812232,0.9064722617354196,0.5200924608819345,0.9665718349928876,0.9464793741109532,0.9466571834992888,0.9331436699857752,0.95323613086771,0.9665718349928876,0.953058321479374,0.9665718349928876,0.9534139402560456,0.9733285917496444,0.9331436699857752,0.95323613086771,0.9599928876244668,0.8461948790896159,0.9466571834992888,0.9463015647226174,0.9400782361308676,0.9466571834992888,0.9598150782361308,0.9468349928876244,0.9534139402560456,0.9532361308677098,0.9599928876244666,0.9596372688477952,0.9466571834992888,0.9399004267425319,0.8321479374110953,0.8063655761024182,0.912873399715505,0.9397226173541964,0.3332147937411095,0.9665718349928876,0.9265647226173539,0.9333214793741108,0.9333214793741108,0.9397226173541964,0.9263869132290184,0.8529516358463727,0.8662873399715505,0.9061166429587484,0.9262091038406828,0.9599928876244666,0.8723328591749644,0.9532361308677098,0.966394025604552,0.8929587482219061,0.9064722617354196,0.9331436699857752,0.9535917496443812,0.09388335704125178,,,,,,,,,,,,,,,,,,,
41997,0.9400782361308676,,0.939900426742532,0.9263869132290186,0.9331436699857752,0.939900426742532,0.95323613086771,0.9399004267425319,0.9598150782361308,0.9464793741109532,0.7859174964438123,,0.9399004267425319,0.9066500711237554,0.9464793741109532,0.8863798008534851,0.9002489331436702,0.9466571834992888,0.8664651493598862,0.9598150782361308,0.9132290184921764,0.9464793741109532,0.9333214793741108,0.966394025604552,0.95323613086771,0.95323613086771,0.7734708392603129,0.8461948790896159,0.9132290184921764,0.9468349928876244,0.9263869132290184,0.9733285917496444,0.939900426742532,0.9464793741109532,0.9598150782361308,0.27293741109530584,0.9731507823613088,0.9735064011379799,0.9667496443812232,0.9596372688477952,0.9400782361308676,0.9530583214793742,,0.919452347083926,0.9198079658605972,0.9400782361308676,0.8726884779516361,0.9466571834992888,0.8931365576102418,0.7661806543385491,0.9466571834992888,0.9866642958748222,0.7601351351351351,0.95323613086771,0.9066500711237552,0.95323613086771,0.9199857752489332,0.953058321479374,,0.9596372688477952,0.9466571834992888,0.95323613086771,0.9397226173541964,0.9733285917496444,0.9061166429587484,0.9061166429587484,0.95323613086771,0.9665718349928876,0.9532361308677098,0.9466571834992888,0.9464793741109532,0.9466571834992888,0.9466571834992888,0.9463015647226174,0.94701280227596,0.9733285917496444,0.9599928876244668,0.9466571834992888,0.9400782361308676,0.9267425320056899,0.9464793741109532,0.9331436699857752,0.6061522048364154,0.9130512091038409,0.9400782361308676,0.939900426742532,0.953058321479374,0.8794452347083926,0.9534139402560456,0.8730440967283073,0.8461948790896159,0.9667496443812232,0.9667496443812232,0.9128733997155052,0.5200924608819345,0.9665718349928876,0.9464793741109532,0.9400782361308676,0.9331436699857752,0.9598150782361308,0.9665718349928876,0.953058321479374,0.9733285917496444,0.9534139402560456,0.9733285917496444,0.9331436699857752,0.95323613086771,0.9599928876244668,0.8597083926031295,0.9466571834992888,0.9395448079658606,0.9400782361308676,0.9466571834992888,0.9598150782361308,0.9468349928876244,0.9598150782361308,0.9532361308677098,0.9599928876244666,0.9596372688477952,0.9466571834992888,0.9399004267425319,0.8321479374110953,0.7793385490753912,0.95323613086771,0.9397226173541964,0.3332147937411095,0.9799075391180656,0.9265647226173539,0.9333214793741108,0.9333214793741108,0.9397226173541964,0.9263869132290184,0.8529516358463727,0.8730440967283073,0.8927809388335703,0.9262091038406828,0.9599928876244666,0.8657539118065434,0.9532361308677098,0.966394025604552,0.8995376955903271,0.9064722617354196,0.9331436699857752,0.9535917496443812,0.09388335704125178,,,,,,,,,,,,,,,,,,,
